Time (sec), Avg. Response Time (us)
639,11548.333333333334
640,12985.0
641,12423.333333333334
642,11434.333333333334
643,12095.333333333334
644,11613.333333333334
645,11390.333333333334
646,13681.333333333334
647,15302.0
648,11759.333333333334
649,11169.666666666666
650,11554.333333333334
651,11119.0
652,10871.333333333334
653,12006.666666666666
654,11673.0
655,11243.333333333334
656,11850.0
657,11468.0
658,11076.333333333334
659,10886.0
660,14156.333333333334
661,14422.666666666666
662,14703.0
663,11635.0
664,10883.0
665,11227.0
666,11174.333333333334
667,11395.333333333334
668,11194.333333333334
669,11310.0
670,12138.333333333334
671,12900.0
672,12500.666666666666
673,12370.666666666666
674,12829.666666666666
675,11855.0
676,11100.666666666666
677,10762.666666666666
678,11103.0
679,13117.0
680,12399.333333333334
681,14180.666666666666
682,14075.666666666666
683,13708.666666666666
684,17025.0
685,15288.0
686,11683.333333333334
687,10971.333333333334
688,10707.666666666666
689,10725.666666666666
690,12069.666666666666
691,11970.0
692,12250.666666666666
693,11843.666666666666
694,10884.333333333334
695,10896.0
696,11165.666666666666
697,11266.0
698,10964.0
699,12497.666666666666
700,11893.666666666666
701,10636.333333333334
702,11302.0
703,12352.666666666666
704,12621.666666666666
705,11726.0
706,11043.0
707,11572.666666666666
708,11045.333333333334
709,11157.333333333334
710,13760.333333333334
711,13707.333333333334
712,10986.666666666666
713,12188.0
714,11638.0
715,11728.666666666666
716,11222.333333333334
717,10730.333333333334
718,10936.333333333334
719,10399.333333333334
720,11091.333333333334
721,13061.0
722,11335.333333333334
723,12759.0
724,11703.333333333334
725,11462.333333333334
726,10876.0
727,10657.333333333334
728,12721.333333333334
729,12059.666666666666
730,11578.0
731,12436.0
732,11284.0
733,10775.333333333334
734,10952.333333333334
735,11747.666666666666
736,11590.666666666666
737,12117.333333333334
738,13152.666666666666
739,12958.333333333334
740,11820.333333333334
741,11669.0
742,10986.333333333334
743,11216.333333333334
744,12085.333333333334
745,11339.0
746,16908.333333333332
747,14793.666666666666
748,11115.333333333334
749,12272.333333333334
750,11140.333333333334
751,11541.666666666666
752,12141.0
753,11676.666666666666
754,11119.666666666666
755,11736.333333333334
756,11971.333333333334
757,10925.666666666666
758,10494.333333333334
759,10672.666666666666
760,11661.666666666666
761,11933.0
762,10835.666666666666
763,10079.666666666666
764,10298.333333333334
765,10947.666666666666
766,11212.333333333334
767,15191.0
768,14479.333333333334
769,10836.0
770,11120.333333333334
771,11947.666666666666
772,10876.0
773,10783.333333333334
774,11690.0
775,11581.666666666666
776,11121.666666666666
777,10997.0
778,11150.333333333334
779,10548.333333333334
780,11098.333333333334
781,11084.333333333334
782,10816.333333333334
783,14506.333333333334
784,14963.0
785,16682.333333333332
786,14079.666666666666
787,11180.666666666666
788,12658.666666666666
789,11813.333333333334
790,10855.333333333334
791,10627.0
792,10991.666666666666
793,10700.0
794,11451.333333333334
795,11468.0
796,10913.0
797,11827.666666666666
798,11153.333333333334
